"speakerpairs"	"contrasts"	"mean_score_temp"	"sp_type"	"c_type"
"1-24"	"b-d"	0.515636904762	"b"	"C"
"1-24"	"b-dh"	0.5124285714285	"b"	"C"
"1-24"	"b-f"	0.539	"b"	"C"
"1-24"	"b-hh"	0.497638888888875	"b"	"C"
"1-24"	"b-jh"	0.582775793651	"b"	"C"
"1-24"	"b-k"	0.563173611111083	"b"	"C"
"1-24"	"b-l"	0.6063095238095	"b"	"C"
"1-24"	"b-m"	0.570988756613688	"b"	"C"
"1-24"	"b-p"	0.6125	"b"	"C"
"1-24"	"b-r"	0.671610119047688	"b"	"C"
"1-24"	"b-s"	0.67759375	"b"	"C"
"1-24"	"b-sh"	0.6730555555555	"b"	"C"
"1-24"	"b-t"	0.475252976190375	"b"	"C"
"1-24"	"b-th"	0.482170918367356	"b"	"C"
"1-24"	"b-v"	0.56166666666675	"b"	"C"
"1-24"	"b-w"	0.625912037037042	"b"	"C"
"1-24"	"b-y"	0.539055555555625	"b"	"C"
"1-24"	"b-z"	0.55	"b"	"C"
"1-24"	"ch-d"	0.845238095238	"b"	"C"
"1-24"	"ch-m"	0.83	"b"	"C"
"1-24"	"ch-n"	0.9555	"b"	"C"
"1-24"	"ch-s"	0.69833333333325	"b"	"C"
"1-24"	"ch-t"	0.7885	"b"	"C"
"1-24"	"ch-v"	0.6845	"b"	"C"
"1-24"	"ch-z"	0.6575	"b"	"C"
"1-24"	"d-dh"	0.515501543209917	"b"	"C"
"1-24"	"d-f"	0.524746031745967	"b"	"C"
"1-24"	"d-g"	0.56876543209875	"b"	"C"
"1-24"	"d-hh"	0.583764880952417	"b"	"C"
"1-24"	"d-k"	0.509375	"b"	"C"
"1-24"	"d-m"	0.5859484126985	"b"	"C"
"1-24"	"d-n"	0.553117363560637	"b"	"C"
"1-24"	"d-r"	0.71770833333325	"b"	"C"
"1-24"	"d-s"	0.711598104056389	"b"	"C"
"1-24"	"d-t"	0.548552172894646	"b"	"C"
"1-24"	"d-th"	0.45433333333325	"b"	"C"
"1-24"	"d-v"	0.587773644179937	"b"	"C"
"1-24"	"d-w"	0.64125000000025	"b"	"C"
"1-24"	"d-y"	0.591958333333375	"b"	"C"
"1-24"	"d-z"	0.668040123456833	"b"	"C"
"1-24"	"dh-g"	0.65991666666675	"b"	"C"
"1-24"	"dh-hh"	0.50721428571425	"b"	"C"
"1-24"	"dh-k"	0.660173611111083	"b"	"C"
"1-24"	"dh-l"	0.629321460065625	"b"	"C"
"1-24"	"dh-m"	0.63762857142855	"b"	"C"
"1-24"	"dh-p"	0.71828125	"b"	"C"
"1-24"	"dh-r"	0.601089781746063	"b"	"C"
"1-24"	"dh-s"	0.703745287698437	"b"	"C"
"1-24"	"dh-sh"	0.69175	"b"	"C"
"1-24"	"dh-t"	0.59125	"b"	"C"
"1-24"	"dh-th"	0.477781249999875	"b"	"C"
"1-24"	"dh-w"	0.636125	"b"	"C"
"1-24"	"dh-y"	0.53675	"b"	"C"
"1-24"	"eh-er"	0.535	"b"	"V"
"1-24"	"eh-ey"	0.625	"b"	"V"
"1-24"	"eh-ih"	0.511257027116333	"b"	"V"
"1-24"	"eh-iy"	0.528891947751292	"b"	"V"
"1-24"	"eh-ow"	0.560111111111167	"b"	"V"
"1-24"	"eh-uw"	0.467559523809587	"b"	"V"
"1-24"	"er-ey"	0.544113756614	"b"	"V"
"1-24"	"er-ih"	0.55263888888875	"b"	"V"
"1-24"	"er-iy"	0.62889616402115	"b"	"V"
"1-24"	"er-uw"	0.488680555555625	"b"	"V"
"1-24"	"ey-ih"	0.679019694297417	"b"	"V"
"1-24"	"ey-iy"	0.640406084656083	"b"	"V"
"1-24"	"ey-ow"	0.606547619048	"b"	"V"
"1-24"	"ey-uw"	0.557242614638333	"b"	"V"
"1-24"	"f-g"	0.48460219478725	"b"	"C"
"1-24"	"f-hh"	0.66666666666675	"b"	"C"
"1-24"	"f-k"	0.523213293650667	"b"	"C"
"1-24"	"f-l"	0.829910714286	"b"	"C"
"1-24"	"f-m"	0.54658564814825	"b"	"C"
"1-24"	"f-n"	0.572881035053042	"b"	"C"
"1-24"	"f-ng"	0.51559523809525	"b"	"C"
"1-24"	"f-p"	0.47075	"b"	"C"
"1-24"	"f-r"	0.6032716836735	"b"	"C"
"1-24"	"f-s"	0.55173875661375	"b"	"C"
"1-24"	"f-t"	0.543903769841313	"b"	"C"
"1-24"	"f-th"	0.539575396825417	"b"	"C"
"1-24"	"f-v"	0.515214285714317	"b"	"C"
"1-24"	"f-w"	0.63125	"b"	"C"
"1-24"	"f-y"	0.47	"b"	"C"
"1-24"	"f-z"	0.53190476190475	"b"	"C"
"1-24"	"g-hh"	0.70679012345675	"b"	"C"
"1-24"	"g-k"	0.45238095238075	"b"	"C"
"1-24"	"g-m"	0.6580504115225	"b"	"C"
"1-24"	"g-n"	0.653109751616667	"b"	"C"
"1-24"	"g-s"	0.63425925925925	"b"	"C"
"1-24"	"g-t"	0.531790123457	"b"	"C"
"1-24"	"g-w"	0.845803571428375	"b"	"C"
"1-24"	"hh-k"	0.732511160714313	"b"	"C"
"1-24"	"hh-m"	0.6503125	"b"	"C"
"1-24"	"hh-n"	0.661607142857125	"b"	"C"
"1-24"	"hh-p"	0.52385416666675	"b"	"C"
"1-24"	"hh-r"	0.4975	"b"	"C"
"1-24"	"hh-s"	0.715059523809583	"b"	"C"
"1-24"	"hh-sh"	0.509	"b"	"C"
"1-24"	"hh-t"	0.47777777777775	"b"	"C"
"1-24"	"hh-th"	0.462291666666625	"b"	"C"
"1-24"	"hh-w"	0.598	"b"	"C"
"1-24"	"hh-y"	0.4790833333335	"b"	"C"
"1-24"	"ih-iy"	0.56664629629635	"b"	"V"
"1-24"	"ih-ow"	0.536962962962917	"b"	"V"
"1-24"	"ih-uh"	0.454088541666625	"b"	"V"
"1-24"	"ih-uw"	0.4426105442177	"b"	"V"
"1-24"	"iy-ow"	0.6306327160495	"b"	"V"
"1-24"	"iy-uw"	0.486500000000037	"b"	"V"
"1-24"	"jh-k"	0.60146428571425	"b"	"C"
"1-24"	"jh-s"	0.521130952381	"b"	"C"
"1-24"	"jh-w"	0.7761160714285	"b"	"C"
"1-24"	"k-l"	0.630555555555588	"b"	"C"
"1-24"	"k-m"	0.73047619047625	"b"	"C"
"1-24"	"k-n"	0.721209552744625	"b"	"C"
"1-24"	"k-ng"	0.752916666666625	"b"	"C"
"1-24"	"k-r"	0.609285714285825	"b"	"C"
"1-24"	"k-s"	0.549276041666688	"b"	"C"
"1-24"	"k-sh"	0.64041666666675	"b"	"C"
"1-24"	"k-t"	0.650588128306833	"b"	"C"
"1-24"	"k-th"	0.6505208333335	"b"	"C"
"1-24"	"k-v"	0.7096180555555	"b"	"C"
"1-24"	"k-w"	0.760567708333375	"b"	"C"
"1-24"	"k-y"	0.784145833333375	"b"	"C"
"1-24"	"k-z"	0.591006944444375	"b"	"C"
"1-24"	"l-m"	0.653651620370417	"b"	"C"
"1-24"	"l-n"	0.622272569444458	"b"	"C"
"1-24"	"l-ng"	0.625625	"b"	"C"
"1-24"	"l-p"	0.8430555555555	"b"	"C"
"1-24"	"l-r"	0.559231292517036	"b"	"C"
"1-24"	"l-s"	0.816348379629583	"b"	"C"
"1-24"	"l-t"	0.653697370113167	"b"	"C"
"1-24"	"l-th"	0.7703125	"b"	"C"
"1-24"	"l-v"	0.5166666666665	"b"	"C"
"1-24"	"l-z"	0.88802083333325	"b"	"C"
"1-24"	"m-n"	0.500796111429286	"b"	"C"
"1-24"	"m-p"	0.7515625	"b"	"C"
"1-24"	"m-r"	0.616267361111083	"b"	"C"
"1-24"	"m-s"	0.773522755456322	"b"	"C"
"1-24"	"m-sh"	0.83333333333325	"b"	"C"
"1-24"	"m-t"	0.584965784143625	"b"	"C"
"1-24"	"m-v"	0.593749999999875	"b"	"C"
"1-24"	"m-w"	0.60542063492075	"b"	"C"
"1-24"	"m-z"	0.728375	"b"	"C"
"1-24"	"n-ng"	0.499665196942947	"b"	"C"
"1-24"	"n-r"	0.5735583112875	"b"	"C"
"1-24"	"n-s"	0.763697337962979	"b"	"C"
"1-24"	"n-t"	0.613433763227483	"b"	"C"
"1-24"	"n-th"	0.729898148148083	"b"	"C"
"1-24"	"n-v"	0.490416152263361	"b"	"C"
"1-24"	"n-w"	0.55347222222225	"b"	"C"
"1-24"	"n-z"	0.730286375661429	"b"	"C"
"1-24"	"ng-r"	0.580876984127083	"b"	"C"
"1-24"	"ng-s"	0.73108333333325	"b"	"C"
"1-24"	"ng-t"	0.613241236772542	"b"	"C"
"1-24"	"ng-th"	0.65444097222225	"b"	"C"
"1-24"	"ng-v"	0.4835	"b"	"C"
"1-24"	"ng-z"	0.709	"b"	"C"
"1-24"	"ow-uw"	0.55175	"b"	"V"
"1-24"	"p-r"	0.63802083333325	"b"	"C"
"1-24"	"p-sh"	0.625	"b"	"C"
"1-24"	"p-t"	0.51708333333325	"b"	"C"
"1-24"	"p-th"	0.67	"b"	"C"
"1-24"	"p-w"	0.6735416666665	"b"	"C"
"1-24"	"r-s"	0.771110284391542	"b"	"C"
"1-24"	"r-sh"	0.7496875	"b"	"C"
"1-24"	"r-t"	0.592465277777786	"b"	"C"
"1-24"	"r-th"	0.668658234127	"b"	"C"
"1-24"	"r-v"	0.517757936508	"b"	"C"
"1-24"	"r-w"	0.561939814814833	"b"	"C"
"1-24"	"r-y"	0.55	"b"	"C"
"1-24"	"r-z"	0.782815476190375	"b"	"C"
"1-24"	"s-sh"	0.5208333333335	"b"	"C"
"1-24"	"s-t"	0.709314715608475	"b"	"C"
"1-24"	"s-th"	0.62025	"b"	"C"
"1-24"	"s-v"	0.66707499999995	"b"	"C"
"1-24"	"s-w"	0.850994047619071	"b"	"C"
"1-24"	"s-y"	0.896458333333375	"b"	"C"
"1-24"	"s-z"	0.54936587301575	"b"	"C"
"1-24"	"sh-t"	0.728511904761875	"b"	"C"
"1-24"	"sh-w"	0.8285	"b"	"C"
"1-24"	"t-th"	0.539824074074	"b"	"C"
"1-24"	"t-v"	0.527887471655275	"b"	"C"
"1-24"	"t-w"	0.552276785714342	"b"	"C"
"1-24"	"t-y"	0.622869598765375	"b"	"C"
"1-24"	"t-z"	0.638244331065786	"b"	"C"
"1-24"	"th-w"	0.644618055555625	"b"	"C"
"1-24"	"th-y"	0.60278125	"b"	"C"
"1-24"	"th-z"	0.53958333333325	"b"	"C"
"1-24"	"v-w"	0.65974999999975	"b"	"C"
"1-24"	"v-z"	0.64455416666665	"b"	"C"
"1-24"	"w-y"	0.57	"b"	"C"
"1-24"	"w-z"	0.796	"b"	"C"
"1-25"	"aa-ae"	0.83965277777775	"b"	"V"
"1-25"	"aa-ah"	0.677556630291042	"b"	"V"
"1-25"	"aa-ay"	0.825798611111	"b"	"V"
"1-25"	"aa-eh"	0.65905087868475	"b"	"V"
"1-25"	"aa-ey"	0.711551339285687	"b"	"V"
"1-25"	"aa-ih"	0.7808597883598	"b"	"V"
"1-25"	"aa-ow"	0.606628224206312	"b"	"V"
"1-25"	"aa-uw"	0.8151025132275	"b"	"V"
"1-25"	"ae-ah"	0.513611368312778	"b"	"V"
"1-25"	"ae-aw"	0.69825	"b"	"V"
"1-25"	"ae-ay"	0.72076909722225	"b"	"V"
"1-25"	"ae-eh"	0.558340277777833	"b"	"V"
"1-25"	"ae-er"	0.55	"b"	"V"
"1-25"	"ae-ih"	0.549159155328786	"b"	"V"
"1-25"	"ae-iy"	0.662062345679	"b"	"V"
"1-25"	"ae-ow"	0.7708214285715	"b"	"V"
"1-25"	"ae-uw"	0.685451388888875	"b"	"V"
"1-25"	"ah-aw"	0.676125	"b"	"V"
"1-25"	"ah-ay"	0.6254722222222	"b"	"V"
"1-25"	"ah-eh"	0.602404803240719	"b"	"V"
"1-25"	"ah-er"	0.532658179012375	"b"	"V"
"1-25"	"ah-ey"	0.54	"b"	"V"
"1-25"	"ah-ih"	0.564622486772475	"b"	"V"
"1-25"	"ah-iy"	0.62340000000005	"b"	"V"
"1-25"	"ah-ow"	0.599895282186917	"b"	"V"
"1-25"	"ah-uw"	0.685267857142875	"b"	"V"
"1-25"	"aw-eh"	0.695875	"b"	"V"
"1-25"	"aw-ey"	0.8660714285715	"b"	"V"
"1-25"	"aw-ih"	0.728816964285688	"b"	"V"
"1-25"	"aw-iy"	0.875	"b"	"V"
"1-25"	"aw-ow"	0.6275	"b"	"V"
"1-25"	"ay-eh"	0.654768518518625	"b"	"V"
"1-25"	"ay-ey"	0.66875	"b"	"V"
"1-25"	"ay-ih"	0.684178125	"b"	"V"
"1-25"	"ay-iy"	0.73075	"b"	"V"
"1-25"	"ay-ow"	0.641677083333375	"b"	"V"
"1-25"	"ay-uh"	0.7509375	"b"	"V"
"1-25"	"ay-uw"	0.747	"b"	"V"
"1-25"	"b-d"	0.6274583333335	"b"	"C"
"1-25"	"b-dh"	0.618447916666563	"b"	"C"
"1-25"	"b-f"	0.65041666666675	"b"	"C"
"1-25"	"b-hh"	0.7144583333335	"b"	"C"
"1-25"	"b-jh"	0.637258597883625	"b"	"C"
"1-25"	"b-k"	0.793425925925917	"b"	"C"
"1-25"	"b-l"	0.729017857142875	"b"	"C"
"1-25"	"b-m"	0.614947916666625	"b"	"C"
"1-25"	"b-p"	0.64027777777775	"b"	"C"
"1-25"	"b-r"	0.639104166666563	"b"	"C"
"1-25"	"b-s"	0.867991071428562	"b"	"C"
"1-25"	"b-sh"	0.86604166666675	"b"	"C"
"1-25"	"b-t"	0.56963913690475	"b"	"C"
"1-25"	"b-th"	0.625197420634875	"b"	"C"
"1-25"	"b-v"	0.61208333333325	"b"	"C"
"1-25"	"b-w"	0.687633101851792	"b"	"C"
"1-25"	"b-y"	0.720138888888875	"b"	"C"
"1-25"	"b-z"	0.94375	"b"	"C"
"1-25"	"ch-d"	0.87256944444425	"b"	"C"
"1-25"	"ch-m"	0.98108333333325	"b"	"C"
"1-25"	"ch-n"	0.947	"b"	"C"
"1-25"	"ch-s"	0.8676041666665	"b"	"C"
"1-25"	"ch-t"	0.818	"b"	"C"
"1-25"	"ch-v"	0.78416666666675	"b"	"C"
"1-25"	"ch-z"	0.83708333333325	"b"	"C"
"1-25"	"d-dh"	0.603354724702333	"b"	"C"
"1-25"	"d-f"	0.71181216931225	"b"	"C"
"1-25"	"d-g"	0.634087301587	"b"	"C"
"1-25"	"d-hh"	0.745851190476167	"b"	"C"
"1-25"	"d-k"	0.5621875	"b"	"C"
"1-25"	"d-m"	0.750757936508083	"b"	"C"
"1-25"	"d-n"	0.683342923280458	"b"	"C"
"1-25"	"d-r"	0.779328703703625	"b"	"C"
"1-25"	"d-s"	0.882401455026444	"b"	"C"
"1-25"	"d-t"	0.597433655015792	"b"	"C"
"1-25"	"d-th"	0.671202380952375	"b"	"C"
"1-25"	"d-v"	0.675278935185188	"b"	"C"
"1-25"	"d-w"	0.70572916666675	"b"	"C"
"1-25"	"d-y"	0.712864583333312	"b"	"C"
"1-25"	"d-z"	0.876537698412667	"b"	"C"
"1-25"	"dh-g"	0.71	"b"	"C"
"1-25"	"dh-hh"	0.6831512896825	"b"	"C"
"1-25"	"dh-k"	0.888159722222167	"b"	"C"
"1-25"	"dh-l"	0.677203089569188	"b"	"C"
"1-25"	"dh-m"	0.7280472222222	"b"	"C"
"1-25"	"dh-p"	0.739791666666625	"b"	"C"
"1-25"	"dh-r"	0.6311200396825	"b"	"C"
"1-25"	"dh-s"	0.851952401620312	"b"	"C"
"1-25"	"dh-sh"	0.819	"b"	"C"
"1-25"	"dh-t"	0.69225	"b"	"C"
"1-25"	"dh-th"	0.5755	"b"	"C"
"1-25"	"dh-w"	0.777854166666667	"b"	"C"
"1-25"	"dh-y"	0.63616666666675	"b"	"C"
"1-25"	"eh-er"	0.53	"b"	"V"
"1-25"	"eh-ey"	0.5625	"b"	"V"
"1-25"	"eh-ih"	0.602798574368	"b"	"V"
"1-25"	"eh-iy"	0.629587962962958	"b"	"V"
"1-25"	"eh-ow"	0.79306216931225	"b"	"V"
"1-25"	"eh-uw"	0.6281944444445	"b"	"V"
"1-25"	"er-ey"	0.83090277777775	"b"	"V"
"1-25"	"er-ih"	0.655111111111083	"b"	"V"
"1-25"	"er-iy"	0.77010416666665	"b"	"V"
"1-25"	"er-uw"	0.683791666666625	"b"	"V"
"1-25"	"ey-ih"	0.666815476190417	"b"	"V"
"1-25"	"ey-iy"	0.7013194444445	"b"	"V"
"1-25"	"ey-ow"	0.55803571428575	"b"	"V"
"1-25"	"ey-uw"	0.682863756613833	"b"	"V"
"1-25"	"f-g"	0.6954320987655	"b"	"C"
"1-25"	"f-hh"	0.95000000000025	"b"	"C"
"1-25"	"f-k"	0.761458333333333	"b"	"C"
"1-25"	"f-l"	0.93865740740725	"b"	"C"
"1-25"	"f-m"	0.91833333333325	"b"	"C"
"1-25"	"f-n"	0.900562692901208	"b"	"C"
"1-25"	"f-ng"	0.889675925925917	"b"	"C"
"1-25"	"f-p"	0.8030555555555	"b"	"C"
"1-25"	"f-r"	0.875506779100583	"b"	"C"
"1-25"	"f-s"	0.800485284391583	"b"	"C"
"1-25"	"f-t"	0.744861496913688	"b"	"C"
"1-25"	"f-th"	0.634620370370417	"b"	"C"
"1-25"	"f-v"	0.779755208333333	"b"	"C"
"1-25"	"f-w"	0.83072916666675	"b"	"C"
"1-25"	"f-y"	0.9375	"b"	"C"
"1-25"	"f-z"	0.752	"b"	"C"
"1-25"	"g-hh"	0.82291666666675	"b"	"C"
"1-25"	"g-k"	0.58476190476175	"b"	"C"
"1-25"	"g-m"	0.77166666666675	"b"	"C"
"1-25"	"g-n"	0.710313869992333	"b"	"C"
"1-25"	"g-s"	0.911666666666625	"b"	"C"
"1-25"	"g-t"	0.6850833333335	"b"	"C"
"1-25"	"g-w"	0.891357142857125	"b"	"C"
"1-25"	"hh-k"	0.889758184523875	"b"	"C"
"1-25"	"hh-m"	0.8941875	"b"	"C"
"1-25"	"hh-n"	0.8487334656085	"b"	"C"
"1-25"	"hh-p"	0.710972222222	"b"	"C"
"1-25"	"hh-r"	0.7335	"b"	"C"
"1-25"	"hh-s"	0.978854166666667	"b"	"C"
"1-25"	"hh-sh"	0.787875	"b"	"C"
"1-25"	"hh-t"	0.590625	"b"	"C"
"1-25"	"hh-th"	0.594625	"b"	"C"
"1-25"	"hh-w"	0.9443125	"b"	"C"
"1-25"	"hh-y"	0.69208333333325	"b"	"C"
"1-25"	"ih-iy"	0.57569537037035	"b"	"V"
"1-25"	"ih-ow"	0.673439153439167	"b"	"V"
"1-25"	"ih-uh"	0.62513020833325	"b"	"V"
"1-25"	"ih-uw"	0.621051587301625	"b"	"V"
"1-25"	"iy-ow"	0.778495370370375	"b"	"V"
"1-25"	"iy-uw"	0.73052083333325	"b"	"V"
"1-25"	"jh-k"	0.73301587301575	"b"	"C"
"1-25"	"jh-s"	0.675476190476	"b"	"C"
"1-25"	"jh-w"	0.914300595238	"b"	"C"
"1-25"	"k-l"	0.83159722222225	"b"	"C"
"1-25"	"k-m"	0.884357638888875	"b"	"C"
"1-25"	"k-n"	0.832788091104583	"b"	"C"
"1-25"	"k-ng"	0.805614583333375	"b"	"C"
"1-25"	"k-r"	0.8205	"b"	"C"
"1-25"	"k-s"	0.847784334697375	"b"	"C"
"1-25"	"k-sh"	0.77366666666675	"b"	"C"
"1-25"	"k-t"	0.656886904761917	"b"	"C"
"1-25"	"k-th"	0.875625	"b"	"C"
"1-25"	"k-v"	0.825069444444417	"b"	"C"
"1-25"	"k-w"	0.894079861111125	"b"	"C"
"1-25"	"k-y"	0.933819444444625	"b"	"C"
"1-25"	"k-z"	0.819184027777875	"b"	"C"
"1-25"	"l-m"	0.650758101851833	"b"	"C"
"1-25"	"l-n"	0.699878325249875	"b"	"C"
"1-25"	"l-ng"	0.817152777778	"b"	"C"
"1-25"	"l-p"	0.96027777777775	"b"	"C"
"1-25"	"l-r"	0.803375850340143	"b"	"C"
"1-25"	"l-s"	0.94761574074075	"b"	"C"
"1-25"	"l-t"	0.728805996472583	"b"	"C"
"1-25"	"l-th"	0.870902777778	"b"	"C"
"1-25"	"l-v"	0.90972222222225	"b"	"C"
"1-25"	"l-z"	0.90763888888875	"b"	"C"
"1-25"	"m-n"	0.617974442554821	"b"	"C"
"1-25"	"m-p"	0.9083333333335	"b"	"C"
"1-25"	"m-r"	0.830590277777833	"b"	"C"
"1-25"	"m-s"	0.946420138888875	"b"	"C"
"1-25"	"m-sh"	0.9409375	"b"	"C"
"1-25"	"m-t"	0.792605489418	"b"	"C"
"1-25"	"m-v"	0.727802083333375	"b"	"C"
"1-25"	"m-w"	0.6125	"b"	"C"
"1-25"	"m-z"	0.931416666666667	"b"	"C"
"1-25"	"n-ng"	0.52602656525575	"b"	"C"
"1-25"	"n-r"	0.716983796296278	"b"	"C"
"1-25"	"n-s"	0.947948109567896	"b"	"C"
"1-25"	"n-t"	0.652508851410917	"b"	"C"
"1-25"	"n-th"	0.889560185185167	"b"	"C"
"1-25"	"n-v"	0.697351906966528	"b"	"C"
"1-25"	"n-w"	0.7090773809525	"b"	"C"
"1-25"	"n-z"	0.856267857142893	"b"	"C"
"1-25"	"ng-r"	0.771757936507917	"b"	"C"
"1-25"	"ng-s"	0.949935185185167	"b"	"C"
"1-25"	"ng-t"	0.657232110196625	"b"	"C"
"1-25"	"ng-th"	0.873770833333375	"b"	"C"
"1-25"	"ng-v"	0.640263888888875	"b"	"C"
"1-25"	"ng-z"	0.895	"b"	"C"
"1-25"	"ow-uw"	0.751	"b"	"V"
"1-25"	"p-r"	0.742361111111	"b"	"C"
"1-25"	"p-sh"	0.81145833333325	"b"	"C"
"1-25"	"p-t"	0.7658333333335	"b"	"C"
"1-25"	"p-th"	0.781	"b"	"C"
"1-25"	"p-w"	0.92118055555575	"b"	"C"
"1-25"	"r-s"	0.913205853174625	"b"	"C"
"1-25"	"r-sh"	0.7596875	"b"	"C"
"1-25"	"r-t"	0.707436334719107	"b"	"C"
"1-25"	"r-th"	0.8112430555555	"b"	"C"
"1-25"	"r-v"	0.832547260802625	"b"	"C"
"1-25"	"r-w"	0.548350694444417	"b"	"C"
"1-25"	"r-y"	0.561111111111	"b"	"C"
"1-25"	"r-z"	0.950276785714375	"b"	"C"
"1-25"	"s-sh"	0.94791666666675	"b"	"C"
"1-25"	"s-t"	0.89105072751325	"b"	"C"
"1-25"	"s-th"	0.777040178571375	"b"	"C"
"1-25"	"s-v"	0.93706889880955	"b"	"C"
"1-25"	"s-w"	0.918156462585071	"b"	"C"
"1-25"	"s-y"	0.997916666666625	"b"	"C"
"1-25"	"s-z"	0.5299517857143	"b"	"C"
"1-25"	"sh-t"	0.85116567460325	"b"	"C"
"1-25"	"sh-w"	0.96390625	"b"	"C"
"1-25"	"t-th"	0.680625	"b"	"C"
"1-25"	"t-v"	0.683344631834179	"b"	"C"
"1-25"	"t-w"	0.631463293650833	"b"	"C"
"1-25"	"t-y"	0.700000771604917	"b"	"C"
"1-25"	"t-z"	0.811123056365393	"b"	"C"
"1-25"	"th-w"	0.78203125	"b"	"C"
"1-25"	"th-y"	0.737208333333375	"b"	"C"
"1-25"	"th-z"	0.716	"b"	"C"
"1-25"	"v-w"	0.5821666666665	"b"	"C"
"1-25"	"v-z"	0.85952232142855	"b"	"C"
"1-25"	"w-y"	0.703125	"b"	"C"
"1-25"	"w-z"	0.89875	"b"	"C"
"1-26"	"aa-ae"	0.785	"b"	"V"
"1-26"	"aa-ah"	0.664327429177708	"b"	"V"
"1-26"	"aa-ay"	0.816041666666625	"b"	"V"
"1-26"	"aa-eh"	0.661566220238125	"b"	"V"
"1-26"	"aa-ey"	0.7403125	"b"	"V"
"1-26"	"aa-ih"	0.7965193121692	"b"	"V"
"1-26"	"aa-ow"	0.612473765432062	"b"	"V"
"1-26"	"aa-uw"	0.877056878306833	"b"	"V"
"1-26"	"ae-ah"	0.560063271604944	"b"	"V"
"1-26"	"ae-aw"	0.7425	"b"	"V"
"1-26"	"ae-ay"	0.652937500000062	"b"	"V"
"1-26"	"ae-eh"	0.583820468002	"b"	"V"
"1-26"	"ae-er"	0.61215277777775	"b"	"V"
"1-26"	"ae-ih"	0.549704215482482	"b"	"V"
"1-26"	"ae-iy"	0.73515277777775	"b"	"V"
"1-26"	"ae-ow"	0.69065178571425	"b"	"V"
"1-26"	"ae-uw"	0.695188492063375	"b"	"V"
"1-26"	"ah-aw"	0.750515625	"b"	"V"
"1-26"	"ah-ay"	0.74151296296295	"b"	"V"
"1-26"	"ah-eh"	0.588881531084625	"b"	"V"
"1-26"	"ah-er"	0.48425925925925	"b"	"V"
"1-26"	"ah-ey"	0.59625	"b"	"V"
"1-26"	"ah-ih"	0.57768153521825	"b"	"V"
"1-26"	"ah-iy"	0.7915626984127	"b"	"V"
"1-26"	"ah-ow"	0.58033730158725	"b"	"V"
"1-26"	"ah-uw"	0.65783730158725	"b"	"V"
"1-26"	"aw-eh"	0.92578125	"b"	"V"
"1-26"	"aw-ey"	0.73611111111125	"b"	"V"
"1-26"	"aw-ih"	0.748533089451125	"b"	"V"
"1-26"	"aw-iy"	0.961111111111	"b"	"V"
"1-26"	"aw-ow"	0.683127314814917	"b"	"V"
"1-26"	"ay-eh"	0.741550925925875	"b"	"V"
"1-26"	"ay-ey"	0.53833333333325	"b"	"V"
"1-26"	"ay-ih"	0.67677314814815	"b"	"V"
"1-26"	"ay-iy"	0.8489583333335	"b"	"V"
"1-26"	"ay-ow"	0.82427083333325	"b"	"V"
"1-26"	"ay-uh"	0.77859375	"b"	"V"
"1-26"	"ay-uw"	0.71216666666675	"b"	"V"
"1-26"	"b-d"	0.689666666666875	"b"	"C"
"1-26"	"b-dh"	0.6673499228395	"b"	"C"
"1-26"	"b-f"	0.7475	"b"	"C"
"1-26"	"b-hh"	0.716416666666625	"b"	"C"
"1-26"	"b-jh"	0.696369047619125	"b"	"C"
"1-26"	"b-k"	0.84362152777775	"b"	"C"
"1-26"	"b-l"	0.77440476190475	"b"	"C"
"1-26"	"b-m"	0.655263310185125	"b"	"C"
"1-26"	"b-p"	0.8125	"b"	"C"
"1-26"	"b-r"	0.803205357142875	"b"	"C"
"1-26"	"b-s"	0.837578124999937	"b"	"C"
"1-26"	"b-sh"	0.809375	"b"	"C"
"1-26"	"b-t"	0.629414682539625	"b"	"C"
"1-26"	"b-th"	0.632262400793625	"b"	"C"
"1-26"	"b-v"	0.659375	"b"	"C"
"1-26"	"b-w"	0.731135912698417	"b"	"C"
"1-26"	"b-y"	0.78875	"b"	"C"
"1-26"	"b-z"	0.90625	"b"	"C"
"1-26"	"ch-d"	0.9069444444445	"b"	"C"
"1-26"	"ch-m"	0.9651875	"b"	"C"
"1-26"	"ch-n"	0.9645625	"b"	"C"
"1-26"	"ch-s"	0.88883928571425	"b"	"C"
"1-26"	"ch-t"	0.8975	"b"	"C"
"1-26"	"ch-v"	0.8189375	"b"	"C"
"1-26"	"ch-z"	0.88625	"b"	"C"
"1-26"	"d-dh"	0.471147486772583	"b"	"C"
"1-26"	"d-f"	0.723278356481417	"b"	"C"
"1-26"	"d-g"	0.615972222222	"b"	"C"
"1-26"	"d-hh"	0.73978174603175	"b"	"C"
"1-26"	"d-k"	0.621875	"b"	"C"
"1-26"	"d-m"	0.759514550264583	"b"	"C"
"1-26"	"d-n"	0.643637731481542	"b"	"C"
"1-26"	"d-r"	0.950416666666625	"b"	"C"
"1-26"	"d-s"	0.825010692239833	"b"	"C"
"1-26"	"d-t"	0.591911086309562	"b"	"C"
"1-26"	"d-th"	0.616871031746	"b"	"C"
"1-26"	"d-v"	0.703841765873062	"b"	"C"
"1-26"	"d-w"	0.75357142857125	"b"	"C"
"1-26"	"d-y"	0.774906994047562	"b"	"C"
"1-26"	"d-z"	0.852784391534417	"b"	"C"
